Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1992","1992","million USD","16509.53186","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","764.750154","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1993","1993","million USD","16513.03408","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","747.672525","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1994","1994","million USD","15988.80809","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","708.575138","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1995","1995","million USD","16177.16042","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","702.554317","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1996","1996","million USD","16753.407","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","713.946128","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1997","1997","million USD","18641.12867","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","780.705409","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1998","1998","million USD","17994.3808","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","741.829068","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","1999","1999","million USD","20507.84317","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","833.560402","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2000","2000","million USD","16520.37587","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","662.788714","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2001","2001","million USD","11076.72138","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","438.709052","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2002","2002","million USD","11721.82402","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","458.259129","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2003","2003","million USD","12056.70223","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","465.403648","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2004","2004","million USD","14344.35741","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","546.765752","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2005","2005","million USD","17085.0106","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","642.936012","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2006","2006","million USD","20890.12072","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","775.810939","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2007","2007","million USD","27222.78986","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","996.820675","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2008","2008","million USD","36570.67786","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","1318.964492","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2009","2009","million USD","42281.15492","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","1501.043457","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2010","2010","million USD","50010.00089","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","1747.732025","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2011","2011","million USD","60489.80891","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","2081.730925","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2012","2012","million USD","67914.67076","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","2301.954152","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2013","2013","million USD","73180.03791","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","2442.328403","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6110","Value US$","22008","Gross Domestic Product","2014","2014","million USD","80845.38582","X","Figure from international organizations",""
"MK","Macro Indicators","860","Uzbekistan","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","2655.322428","X","Figure from international organizations",""
