Country,Year,Total Agri Production,GDP(1000 USD),GDP per capita,Country_Code,No of frost days,Precipitation,Avg temperature,"Gross enrolment ratio, primary to tertiary, both sexes (%)","Gross enrolment ratio, primary to tertiary, female (%)","Gross enrolment ratio, primary to tertiary, male (%)",Area,Population,Fertilizer Use Per Capita,Credit to Agriculture,FDI inflows to Agriculture,Agriculture share of Government Expenditure,Water Use Efficiency,Gini coefficient,Agri_Prod_Per_Capita
Switzerland,1992.0,11591237.0,280153167.29999995,40760.347912,CHE,12.39,136.73,5.31,72.9983,69.10211,76.74943,1596.1788,6873179.0,22.12,,,3.23,4.2,0.3385640810532497,1686.4448023250957
Switzerland,1993.0,10684356.0,272463385.20000005,39281.809703,CHE,12.16,142.54,4.98,75.26132,70.7985,79.56356,1591.4576,6936121.0,21.76,,,3.23,4.2,0.3379564339946276,1540.3935427308722
Switzerland,1994.0,10880946.0,301630143.5,43142.173224,CHE,10.3,140.32,6.45,76.53713,72.29284,80.63073,1586.7503,6991538.0,20.74,,,3.23,4.2,0.3373487869360055,1556.302204178823
Switzerland,1995.0,12282767.0,353141723.1,50174.313914,CHE,12.5,145.96,5.13,77.76984,73.64055,81.75088,1582.057,7038297.0,19.19,,,3.23,4.2,0.3367411398773834,1745.1333753037136
Switzerland,1996.0,11633005.0,340468487.29999995,48158.892277,CHE,13.21,133.55,4.49,79.16987,75.19804,82.9941,1578.3105,7069691.0,17.68,,,3.23,4.2,0.3361334928187613,1645.4757357853405
Switzerland,1998.0,8837114.0,303879564.7,42750.438499,CHE,12.74,128.32,5.21,82.71331,79.53725,85.7686,1572.1444,7108221.0,16.89,,,3.23,4.2,0.3355258457601392,1243.2244298538271
Switzerland,1999.0,7803127.0,298529423.40000004,41797.976393,CHE,11.9,168.78,5.28,83.87611,80.99881,86.63945,1568.8881,7142198.0,14.28,,,3.23,4.2,0.3349181987015171,1092.5385994619583
Switzerland,2000.0,7293916.0,279834109.5,38962.936604,CHE,11.06,147.86,5.84,84.74368,82.33901,87.04746,1565.8165,7182059.0,12.38,,,3.23,4.2,0.334310551642895,1015.5745030777385
Switzerland,2001.0,6789045.0,287223978.2,39757.468984,CHE,11.94,152.39,5.47,85.11198,83.01806,87.11179,1562.7446,7224403.0,13.61,,,3.23,4.2,0.3255889325792408,939.7378579240388
Switzerland,2002.0,7547003.0,310174279.90000004,42626.967971,CHE,10.79,155.75,5.97,84.8225,82.86434,86.69554,1559.7256,7276480.0,11.01,,,3.02,4.2,0.3168673135155866,1037.1777287919433
Switzerland,2003.0,8419405.0,363076549.5,49528.027772,CHE,12.65,102.01,5.95,85.39719,83.53035,87.18592,1556.6689,7330729.0,11.29,,,2.99,4.2,0.32244750440010117,1148.5085589714201
Switzerland,2004.0,10070451.0,405532680.1,54941.658842,CHE,12.55,123.43,5.27,85.65769,83.77825,87.46106,1553.5559,7381151.0,11.92,,,2.87,4.2,0.32802769528461573,1364.346969734124
Switzerland,2005.0,9160864.0,420552828.4,56613.920483,CHE,12.0,114.77,5.1,85.38522,83.70222,87.00125,1550.4631,7428435.0,12.46,,,2.77,4.2,0.33360788616913034,1233.215879253167
Switzerland,2006.0,9040027.0,443786567.4,59369.361031,CHE,11.5,128.33,5.95,85.54183,84.00514,87.01698,1547.4187,7475010.0,12.450000000000001,,,2.76,4.2,0.3391880770536449,1209.3665426534546
Switzerland,2007.0,9978787.0,493551424.5,65441.223397,CHE,10.97,138.02,6.12,85.29609,83.95945,86.57853,1544.3686,7541904.0,12.4,,,2.69,4.2,0.3425553477215743,1323.1124395112959
Switzerland,2008.0,11691934.0,570309462.7,74664.566549,CHE,11.72,143.03,5.8,85.20447,84.07132,86.29081,1541.0273,7638288.0,12.09,,,2.45,4.2,0.3379469993554607,1530.7008586217225
Switzerland,2009.0,11013545.0,558178479.0,72168.250693,CHE,11.65,129.03,5.9,85.40368,84.47453,86.29347,1537.6983,7734405.0,10.02,,,2.44,4.2,0.328558562956287,1423.9679716797866
Switzerland,2010.0,10694591.0,603434493.4000001,77141.515832,CHE,12.61,139.13,4.81,86.34299,85.51584,87.13399,1534.4107,7822435.0,11.3,,,2.36,4.2,0.3255303043163379,1367.1690464669887
Switzerland,2011.0,13662445.0,722038242.1,91270.36847,CHE,11.01,120.68,6.57,86.91148,86.19731,87.5932,1531.1226,7910982.0,10.67,,,2.34,4.39,0.3171361852725852,1727.0226376447324
Switzerland,2012.0,12068286.0,692109694.0,86559.826498,CHE,11.67,148.79,5.77,87.07871,86.46012,87.66875,1527.8375,7995738.0,8.46,,,2.32,4.18,0.3156712651222328,1509.3398508055168
Switzerland,2013.0,12218181.0,712748124.1999999,88120.151348,CHE,12.53,139.77,5.32,87.78365,87.45399,88.09797,1552.6902,8088367.0,10.14,,,2.22,4.71,0.3246218725588848,1510.5868712436022
Switzerland,2014.0,13349205.0,734396591.0,89694.105651,CHE,10.17,140.81,6.5,88.23862,87.92079,88.54166,1549.5679,8187791.0,10.17,,,2.23,5.45,0.325256587142953,1630.37930499203
Switzerland,2015.0,11817763.0,702149580.8,84782.939221,CHE,11.11,120.08,6.69,89.06127,88.73647,89.37109,1546.4535,8281732.0,10.04,,,2.2,5.15,0.3230695715732445,1426.9675715176486
Switzerland,2016.0,11499213.0,695600652.9,83077.645625,CHE,11.58,142.91,6.17,89.68307,89.14571,90.19603,1543.347,8372897.999999999,10.11,,,2.14,5.8,0.3304245095832953,1373.3850573600682
Switzerland,2017.0,11396486.0,704478517.0,83353.597572,CHE,11.91,133.73,6.17,90.43726,89.8472,91.00097,1540.4111,8451687.0,9.42,,,2.11,5.64,0.3267633398191087,1348.4273613066835
Switzerland,2018.0,12049531.0,735539301.6,86387.339616,CHE,9.59,127.41,7.08,91.25347,90.59884,91.87938,1537.4823,8514434.0,8.780000000000001,,,2.12,5.92,0.3314105099791199,1415.1887254044134
Tajikistan,1993.0,16291846.0,1694508.578,296.356431,TJK,20.21,75.59,-0.56,71.93161,,,4543.0,5717806.0,13.290000000000001,626275204.0,59095.0,2.49,0.07,0.2954313799429605,2849.3177278137805
Tajikistan,1994.0,9190503.0,1362055.831,234.67565,TJK,18.97,62.59,-0.17,68.13526,,,4470.0,5803993.0,12.059999999999999,626275204.0,59095.0,2.49,0.07,0.2954313799429605,1583.4793391377282
Tajikistan,1995.0,5261694.0,1218180.303,205.906809,TJK,19.77,51.02,-0.37,68.29696,,,4582.0,5916173.0,11.84,626275204.0,59095.0,2.49,0.07,0.2954313799429605,889.3746007765493
Tajikistan,1999.0,1341172.0,1074704.829,173.631722,TJK,19.48,73.8,-0.2,66.70356,61.61289,71.6892,4568.0,6189565.0,1.71,626275204.0,59095.0,2.49,0.07,0.2954313799429605,216.6827555732915
Tajikistan,2000.0,989060.0,860686.334,137.204943,TJK,19.58,54.88,-0.25,66.65028,61.22338,71.96488,4573.0,6272998.0,1.42,626275204.0,59095.0,2.49,0.07,0.303380267361947,157.66942696299282
Tajikistan,2001.0,1183135.0,1080899.1679999998,168.658326,TJK,19.06,52.02,0.56,66.80929,60.60245,72.88487,4573.0,6408810.0,1.89,626275204.0,59095.0,2.49,0.07,0.3113291547809335,184.61071556185937
Tajikistan,2002.0,1293744.0,1221033.7179999999,186.652315,TJK,19.36,65.26,0.52,67.89436,61.82152,73.83314,4571.0,6541755.0,4.890000000000001,626275204.0,59095.0,3.05,0.07,0.31927804219991995,197.767112953634
Tajikistan,2003.0,1669067.0,1555024.444,233.050027,TJK,19.25,68.29,-0.16,69.35379,63.23409,75.33289,4596.0,6672492.0,2.65,626275204.0,59095.0,2.95,0.08,0.3272269296189065,250.14147637794093
Tajikistan,2004.0,2037421.0,2076109.308,305.256144,TJK,19.33,66.85,0.34,69.35075,63.31579,75.24093,4650.0,6801204.0,2.87,626275204.0,59095.0,3.09,0.07,0.336019493375592,299.56769419061686
Tajikistan,2005.0,2534432.0,2312320.181,333.709308,TJK,19.46,56.21,-0.18,69.09423,63.06697,74.96894,4672.0,6929145.0,1.8,626275204.0,59095.0,2.7,0.08,0.33131837675851294,365.7640300498835
Tajikistan,2006.0,3109754.0,2830152.927,401.018238,TJK,18.52,57.5,1.02,69.09951,62.82023,75.20893,4735.0,7057417.0,3.67,626275204.0,59095.0,2.5,0.08,0.32661726014143394,440.63628378484646
Tajikistan,2007.0,2805460.0,3719437.034,517.422749,TJK,18.58,58.6,0.9,69.24643,63.21823,75.10406,4729.0,7188391.0,1.6800000000000002,626275204.0,59095.0,2.2,0.08,0.3219161435243549,390.2764888554337
Tajikistan,2008.0,3359559.0,5161241.429,704.64222,TJK,18.93,53.42,0.43,69.81104,64.41568,75.04671,4727.0,7324627.0,1.11,626275204.0,59095.0,1.96,0.09,0.31483284395235284,458.6662228670484
Tajikistan,2009.0,4262206.0,4979375.409,666.708362,TJK,19.66,67.9,-0.13,69.47848,64.46792,74.3334,4759.4,7468596.0,1.23,685601006.0,59095.0,1.56,0.1,0.3077495443803508,570.6837001224862
Tajikistan,2010.0,5491484.0,5642175.856,740.270199,TJK,19.06,65.78,0.6,69.58354,64.20164,74.78911,4755.7,7621779.0,0.9400000000000001,147951572.0,59095.0,1.38,0.11,0.3077495443803508,720.4989806185669
Tajikistan,2011.0,6470135.0,6522755.783,837.881495,TJK,18.94,62.15,0.56,69.42141,64.17512,74.48481,4752.8,7784819.0,0.6200000000000001,205099002.0,59095.0,3.51,0.14,0.3077495443803508,831.1220851762899
Tajikistan,2012.0,6999909.0,7698884.167,967.636316,TJK,19.74,56.07,-0.59,70.17535,65.38073,74.78331,4749.0,7956382.0,0.8500000000000001,164019595.0,59095.0,2.58,0.15,0.3077495443803508,879.7854351387352
Tajikistan,2013.0,6989314.0,8653589.037,1063.537399,TJK,18.57,53.27,0.97,70.92855,66.41384,75.25096,4780.6,8136610.0,1.18,195564939.0,59095.0,2.14,0.14,0.3077495443803508,858.99582258459
Thailand,1993.0,23187856.0,128889262.60000001,2230.841174,THA,0.0,122.43,25.95,53.07344,52.81241,53.32667,21245.0,57776082.0,25.18,1922155028.0,13037331.0,7.44,0.33,0.4290492135919429,401.340056253728
Thailand,1995.0,36146825.0,169278918.6,2848.62249,THA,0.0,149.35,26.21,55.31681,,,21431.0,59424834.0,25.36,1922155028.0,9323626.0,7.44,0.33,0.4290492135919429,608.2780980086541
Thailand,1996.0,39912625.0,183035238.4,3039.892155,THA,0.0,152.35,25.88,56.40428,,,21524.0,60211096.0,25.240000000000002,1922155028.0,2020306.0000000002,7.44,0.33,0.4290492135919429,662.8782342709723
Thailand,1997.0,35223661.0,150180454.39999998,2462.414345,THA,0.0,126.55,26.37,58.56959,,,21617.0,60989108.0,24.28,1922155028.0,1202960.0,7.44,0.33,0.4218035802125498,577.5401896351723
Thailand,1998.0,26532808.0,113675595.4,1841.042933,THA,0.0,121.01,27.09,61.6331,,,21709.0,61745217.0,26.520000000000003,1922155028.0,492270.0,7.44,0.33,0.4145579468331568,429.7143858122646
Thailand,2001.0,25547562.0,120296476.2,1889.971411,THA,0.0,145.54,26.3,67.66737,67.81613,67.52393,21988.0,63649892.0,26.45,1922155028.0,-4270805.0,7.44,0.33,0.4170014530797181,401.3763605443352
Thailand,2002.0,28005638.0,134300903.4,2091.178888,THA,0.0,147.82,26.5,69.09463,69.3679,68.83064,22081.0,64222580.0,27.68,2030768873.0,3207628.0,6.41,0.33,0.4194449593262794,436.0715187711238
Thailand,2004.0,34450399.0,172895635.79999998,2647.259977,THA,0.0,118.0,26.32,71.68743,73.17978,70.24265,22267.0,65311166.0,30.67,2270400725.0,5572765.0,5.77,0.33,0.4254031264032826,527.4809976597263
Thailand,2005.0,38936042.0,189318457.20000002,2876.246513,THA,0.0,136.52,26.64,74.42223,75.29788,73.57422,22360.0,65821360.0,26.240000000000002,2352404120.0,7628275.0,5.12,0.33,0.42179673258046896,591.5411349750293
Thailand,2006.0,43455245.0,221758373.9,3343.787126,THA,0.0,143.43,26.5,74.60534,75.46909,73.76885,22453.0,66319524.99999999,27.02,2440078162.0,-2430442.0,4.59,0.33,0.4181903387576553,655.2405946815813
Thailand,2007.0,64039100.0,262942682.5,3934.691823,THA,0.0,148.58,26.4,77.59107,79.75773,75.49327,22545.0,66826754.0,31.35,2448680624.0,-8517825.0,6.16,0.33,0.3976151643249219,958.2853597827002
Thailand,2008.0,64909553.0,291382985.6,4327.797517,THA,0.0,150.41,25.92,77.26587,79.21356,75.38091,22638.0,67328239.0,29.310000000000002,2257176520.0,7662405.0,5.33,0.36,0.4028827392424197,964.0762028544962
Thailand,2009.0,60143569.0,281710541.7,4154.186142,THA,0.0,137.66,26.28,77.53257,79.74049,75.39723,22731.0,67813654.0,28.209999999999997,1918988318.0,53671491.0,4.7,0.35,0.3960126382507482,886.8946805314458
Thailand,2010.0,75692123.0,341104671.6,4996.37071,THA,0.0,140.68,26.96,77.62479,80.24049,75.09762,22824.0,68270489.0,36.77,2348314484.0,6365648.0,4.23,0.41,0.394027714251103,1108.7092550340456
Thailand,2011.0,97465885.0,370818768.4,5396.644005,THA,0.0,163.14,25.78,79.02436,81.77395,76.37155,22828.0,68712846.0,37.47,2291735902.0,-2410164.0,2.49,0.45,0.3745903339996366,1418.4521624966603
Thailand,2012.0,93859532.0,397558393.90000004,5748.633713,THA,0.0,137.15,26.68,78.07065,80.98308,75.26636,22832.0,69157023.0,36.620000000000005,2543505030.0,5818918.0,6.72,0.48,0.3925666918030285,1357.194510816349
Thailand,2013.0,85546933.0,420333691.70000005,6041.134481,THA,0.0,142.01,26.39,77.01122,80.42634,73.7297,22836.2654,69578602.0,40.27,2747448141.0,2009375.0,6.16,0.48,0.3784710817138421,1229.5006013486734
Thailand,2014.0,78348543.0,407339097.59999996,5822.378603,THA,0.0,125.77,26.45,92.54256,96.19986,89.03567,22842.0,69960943.0,38.18,2660204537.0,5943381.0,6.86,0.44,0.3703266404572573,1119.8897504854958
Thailand,2016.0,74043398.0,413366345.8,5854.463852,THA,0.0,134.54,26.99,90.87288,93.40825,88.45214,22842.0,70607037.0,35.11,2602249617.0,23016808.0,6.46,0.39,0.3689062793540488,1048.6688175287684
Timor-Leste,2009.0,663204.0,726881.639,682.172081,TLS,0.0,107.04,24.81,75.98502,73.17516,78.71762,338.4,1065540.0,0.03,,,5.4,0.08,,622.411171800214
Timor-Leste,2010.0,816434.0,881827.795,810.141605,TLS,0.0,168.31,25.13,77.0059,74.75587,79.19461,338.0,1088486.0,0.33,,,1.38,0.09,,750.0638501551696
Togo,1991.0,1292199.0,2032468.342,509.363115,TGO,0.0,129.28,26.36,48.33276,35.51016,61.29766,3185.0,3990215.0,2.9499999999999997,872220.0,,6.77,0.01,0.4221257523333056,323.84194836619076
Togo,1992.0,1593530.0,2131363.215,519.057365,TGO,0.0,113.3,26.29,47.567,35.11714,60.17147,3205.0,4106219.0,2.98,872220.0,,6.77,0.01,0.4221257523333056,388.0772067929158
Togo,1994.0,780933.0,1259116.885,307.65606,TGO,0.0,124.4,26.52,46.03022,34.07149,58.15863,3250.0,4092612.0,2.72,872220.0,,6.77,0.01,0.4221257523333056,190.81530328308668
Togo,1995.0,1237234.0,1662902.166,388.567945,TGO,0.0,124.12,26.68,51.42035,38.59608,64.42604,3270.0,4279566.0,3.8400000000000003,872220.0,,6.77,0.01,0.4221257523333056,289.10268003811603
Togo,1996.0,1635797.0,1817561.884,408.819099,TGO,0.0,107.72,26.66,54.22694,41.05085,67.57824,3290.0,4445883.0,3.9699999999999998,872220.0,,6.77,0.01,0.4221257523333056,367.93523356327637
Togo,2000.0,1020543.0,1488185.826,297.15963,TGO,0.0,102.83,26.72,57.43061,46.48913,68.45127,3400.0,5008035.0,3.9699999999999998,872220.0,,6.77,0.01,0.4221257523333056,203.78112373415922
Togo,2003.0,1355536.0,2111093.148,389.428659,TGO,0.0,107.04,26.83,61.11277,50.81905,71.44816,3460.0,5421001.0,3.37,676187.0,,6.77,0.01,0.4221257523333056,250.0527116670888
Togo,2004.0,1668362.0,2255942.21,405.364572,TGO,0.0,100.23,26.7,61.35249,51.54192,71.19546,3480.0,5565218.0,1.55,6038409.0,,6.79,0.01,0.4221257523333056,299.7837640861508
Togo,2005.0,2287225.0,2558603.708,447.966428,TGO,0.0,94.4,26.91,62.01292,52.41539,71.63499,3520.0,5711597.0,0.11,193377.0,,6.78,0.01,0.4221257523333056,400.4527980528038
Togo,2006.0,2101378.0,2957275.04,503.431089,TGO,0.0,104.43,26.95,64.53233,54.89515,74.18669,3570.0,5874240.0,0.01,110922.0,,6.79,0.01,0.4221257523333056,357.72763795827206
Togo,2007.0,2465493.0,3754996.31,620.913326,TGO,0.0,104.74,26.91,61.24343,51.93139,70.56474,3595.0,6047537.0,0.0,548755.0,,6.79,0.01,0.4411657860273921,407.6854759218505
Togo,2011.0,4684753.0,5415343.301,802.430952,TGO,0.0,96.73,27.13,72.59414,,,3665.0,6748672.0,3.7199999999999998,3231849.0,,6.66,0.01,0.4602058197214786,694.1740537990289
Togo,2017.0,4788392.0,6387424.244,813.395007,TGO,0.0,105.75,27.41,75.89422,69.90025,81.85534,3820.0,7852795.0,1.9500000000000002,3235991.0,,7.98,0.01,0.4602058197214786,609.7691331557745
Trinidad and Tobago,1991.0,323627.0,5602910.694999999,4390.225145,TTO,0.0,105.1,25.73,68.75509,68.91673,68.59745,81.0,1276224.0,6.34,18383895.0,,2.97,2.2,0.4027296919497507,253.58165964595557
Trinidad and Tobago,1992.0,343852.0,5741747.835999999,4466.541348,TTO,0.0,97.23,25.76,68.38508,68.29095,68.47685,81.0,1285502.0,7.470000000000001,18383895.0,,2.97,2.2,0.4027296919497507,267.48460912546227
Trinidad and Tobago,1993.0,247276.0,4831105.348,3733.541283,TTO,0.0,96.72,25.96,68.60358,68.62011,68.58746,81.0,1293974.0,4.17,18383895.0,,2.97,2.2,0.4027296919497507,191.09812098233814
Trinidad and Tobago,2004.0,309431.0,14018149.16,10298.587658,TTO,0.0,142.45,26.25,67.29902,68.58618,66.04074,55.0,1361172.0,4.7,18383895.0,,2.97,2.2,0.4027296919497507,227.32689182557382
Tunisia,1991.0,5441620.0,14283162.469999999,1656.431168,TUN,0.11,16.95,18.89,62.51219,57.01214,67.83349,9210.0,8622853.0,11.47,,1300000.0,9.87,0.18,0.4165729666718795,631.0695543574732
Tunisia,1992.0,5361673.0,17014069.54,1932.8591,TUN,0.16,21.27,19.04,63.00314,58.16834,67.6689,9355.0,8802540.0,11.93,,1300000.0,9.87,0.18,0.4165729666718795,609.1052128135742
Tunisia,1993.0,5052978.0,16038489.35,1786.585749,TUN,0.1,12.48,19.66,64.09618,59.82584,68.20233,9422.0,8977173.0,10.629999999999999,,1300000.0,9.87,0.18,0.4165729666718795,562.8696249921885
Tunisia,1994.0,3785632.0,17163868.139999997,1877.239795,TUN,0.05,13.25,20.43,66.46262,62.83726,69.93633,9283.0,9143141.0,9.74,,1300000.0,9.87,0.18,0.4165729666718795,414.04064533183947
Tunisia,1995.0,4204902.0,19795275.59,2129.87501,TUN,0.13,19.26,19.8,67.59119,64.4538,70.58944,9348.0,9294102.0,8.290000000000001,,1300000.0,9.87,0.18,0.4165729666718795,452.42692623773655
Tunisia,1996.0,6944432.0,21504388.98,2280.290013,TUN,0.08,18.49,19.67,68.42203,65.8081,70.9158,9324.0,9430550.0,10.28,,1300000.0,9.87,0.18,0.41487732967840635,736.3761392495666
Tunisia,1997.0,4557479.0,20746659.18,2170.618545,TUN,0.01,19.37,20.18,68.25584,66.08208,70.33198,9347.0,9557948.0,10.1,,1300000.0,9.87,0.18,0.41318169268493316,476.8260927973243
Tunisia,1998.0,5309241.0,21802978.48,2253.037618,TUN,0.11,15.22,19.91,71.0037,,,9420.0,9677148.0,11.76,,1300000.0,9.87,0.18,0.41148605569146,548.636953780184
Tunisia,1999.0,5402529.0,22943285.28,2344.005745,TUN,0.21,17.78,20.93,72.83222,71.73022,73.88767,9526.0,9788067.0,11.459999999999999,,2697622.0,9.87,0.18,0.4097904186979868,551.9505536690748
Tunisia,2000.0,3960120.0,21473522.939999998,2170.508143,TUN,0.16,11.52,20.28,73.88423,73.64199,74.11643,9551.0,9893316.0,11.25,,2918260.0,9.87,0.18,0.4080947817045137,400.2823724623776
Tunisia,2001.0,3823367.0,22065840.12,2207.660688,TUN,0.06,10.88,20.9,74.76759,74.84275,74.6955,9499.0,9995123.0,10.0,,6186097.0,9.87,0.16,0.4019425903000161,382.52325659224
Tunisia,2002.0,3767717.0,23141611.18,2292.483168,TUN,0.14,14.74,20.49,74.98214,75.22073,74.75349,9763.0,10094561.0,10.11,,7385369.0,9.45,0.15,0.3957903988955185,373.2422836416561
Tunisia,2003.0,6272819.0,27453895.16,2693.195918,TUN,0.07,26.88,20.58,75.02523,76.22827,73.87404,9784.0,10193798.0,10.84,,3104481.0,8.87,0.17,0.3896382074910209,615.3564157343515
Tunisia,2004.0,5846219.0,31183893.59,3029.84958,TUN,0.04,19.77,20.14,76.5358,,,9830.0,10292225.0,11.57,,8029097.0,7.64,0.19,0.3834860160865233,568.0228522015404
Tunisia,2005.0,6173679.0,32272178.400000002,3106.575832,TUN,0.26,18.28,20.06,77.57102,79.59887,75.64135,9824.0,10388344.0,11.95,,5318206.0,6.59,0.19,0.3773338246820257,594.2890416412857
Tunisia,2006.0,6907543.0,34376664.599999994,3279.10282,TUN,0.12,18.69,20.45,77.58228,80.29463,75.01146,9806.0,10483558.0,11.83,,10593380.0,6.58,0.2,0.37348357202436244,658.8930017843179
Tunisia,2007.0,6955616.0,38915343.739999995,3678.061522,TUN,0.07,20.14,20.38,77.65946,,,9805.0,10580395.0,11.92,,6009240.0,5.95,0.19,0.3696333193666992,657.4060798297228
Tunisia,2008.0,8124146.0,44859452.04,4200.17378,TUN,0.09,13.99,20.44,77.79932,81.0868,74.69224,9881.0,10680380.0,10.84,,16313081.0,4.19,0.18,0.36578306670903593,760.6607630065597
Tunisia,2009.0,8340287.0,43455740.5,4029.461207,TUN,0.06,23.25,20.24,77.40513,81.00182,74.01422,9789.0,10784504.0,12.14,,12516015.0,5.71,0.2,0.3619328140513727,773.3584224179434
Tunisia,2010.0,7402758.0,44050929.16,4043.200958,TUN,0.07,15.69,20.81,77.78487,81.59055,74.20662,10038.0,10895063.0,12.29,,1956127.0,5.65,0.18,0.3580825613937094,679.4598617740897
Tunisia,2011.0,8897849.0,46351430.96,4201.342699,TUN,0.05,19.91,20.06,78.52013,82.31659,74.95984,10072.0,11032528.0,12.450000000000001,,1633778.0,5.28,0.2,0.35060162728772215,806.5104389492599
Tunisia,2013.0,9022544.0,47908026.43,4239.541805,TUN,0.05,15.16,20.51,79.93171,,,9943.0,11300284.0,10.209999999999999,,7386161.0,3.81,0.22,0.3431206931817349,798.4351543731113
Tunisia,2014.0,9508317.0,49920148.67,4367.869087,TUN,0.04,16.57,20.97,80.10161,,,9761.0,11428948.0,10.36,,4653409.0,3.53,0.24,0.33563975907574767,831.9503247368
Tunisia,2015.0,10090612.0,45779485.71,3960.924128,TUN,0.08,15.36,20.37,81.14007,,,9834.0,11557779.0,11.81,,4740955.0,4.69,0.27,0.3281588249697604,873.0580503399485
Tunisia,2016.0,8602797.0,44360065.8,3796.109011,TUN,0.02,15.64,21.0,82.74107,87.54574,78.23794,9702.6,11685667.0,13.599999999999998,,10195388.0,4.53,0.25,0.3281588249697604,736.1836513054839
Turkmenistan,2019.0,2716819.0,45938938.52,7459.533211,TKM,3.6,19.63,17.46,79.14512,77.64594,80.60915,33838.0,6158420.0,76.2,,,,0.22,,441.15519889841875
Ukraine,1994.0,33571173.0,56165716.379999995,1090.863919,UKR,9.67,47.32,8.9,79.50889,82.59893,76.50371,41861.0,51487372.0,22.02,,93939913.0,1.41,0.08,0.2896146437260827,652.0273165233604
Ukraine,1999.0,13150818.0,32705564.37,663.128253,UKR,9.23,54.8,9.71,86.20881,87.57712,84.89002,41453.0,49320119.0,8.459999999999999,,93939913.0,1.41,0.08,0.2896146437260827,266.6420573721649
Ukraine,2000.0,16791975.0,32375081.95,662.34133,UKR,8.47,54.19,9.42,85.39393,86.56493,84.26907,41406.0,48879755.0,9.0,,93939913.0,1.41,0.08,0.28989541413849096,343.53639865829933
Ukraine,2001.0,19109751.0,39309154.14,811.928793,UKR,9.76,59.04,9.05,89.1599,90.52854,87.84945,41385.0,48414534.0,9.79,,93939913.0,1.41,0.06,0.2901761845508992,394.7110386314985
Ukraine,2002.0,18668541.0,43956163.61000001,916.201259,UKR,8.28,51.57,9.47,91.46886,93.5989,89.43445,41396.0,47976537.0,10.81,,93939913.0,3.17,0.08,0.2904569549633075,389.1181433124279
Ukraine,2003.0,23708598.0,52010352.5,1092.524945,UKR,10.93,50.27,8.31,88.89238,91.20836,86.68532,41355.0,47605643.0,10.76,,93939913.0,4.9,0.07,0.2866489363144984,498.0207493468789
Ukraine,2004.0,26842404.0,67217871.02000001,1422.240415,UKR,8.71,61.3,8.92,88.48063,90.86006,86.21655,41354.0,47261961.0,11.29,,20605043.0,2.13,0.08,0.2893401644071928,567.9494340067693
Ukraine,2005.0,31020526.0,89238865.12,1902.236203,UKR,9.6,55.12,9.11,89.95326,91.22794,88.74128,41304.0,46912610.0,11.889999999999999,,25554202.5,1.97,0.06,0.2902071358338617,661.2406770802136
