Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.89517,39.31287,40.41272,41.70874,42.83922,44.42795,45.89686,47.41501,48.72409,49.74985,51.21544,52.26872,53.11541,54.11518,55.46095,56.82101,56.47795,56.53172,56.38476,56.72239,57.0463,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.06089,47.17944,48.5188,49.85672,51.51535,53.02797,54.45572,55.67946,56.66361,57.54291,58.66133,59.31588,59.89131,61.04902,61.50349,62.44009,61.76061,61.43357,61.14179,61.38807,61.71559,..,..,..,..,..
Sudan,SDN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.51595,38.9348,39.79936,41.82317,42.61647,44.42213,44.01465,47.5122,48.64443,48.4679,45.75717,47.43248,49.04097,49.20724,49.69256,..,..,..,..,..,..,..,..
Sudan,SDN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.38934,36.69214,37.41054,39.36587,40.51347,42.29063,41.19318,44.73574,46.05494,46.08119,43.4358,45.24725,47.18167,47.40984,48.18113,..,..,..,..,..,..,..,..
Sudan,SDN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.57339,41.12683,42.13277,44.2223,44.66968,46.50465,46.7729,50.22782,51.17774,50.80196,48.02481,49.56782,50.85732,50.96207,51.16738,..,..,..,..,..,..,..,..
Suriname,SUR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.43261,66.56818,67.25724,67.87118,71.14988,73.61567,68.79692,68.34653,70.21445,66.25703,..,..,..,..,..,..,..,..,..,..,..,70.03229,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.17504,71.8675,71.85981,73.68098,71.72013,..,..,..,..,..,..,..,..,..,..,..,75.11129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.21891,65.92157,65.05602,66.96683,61.13681,..,..,..,..,..,..,..,..,..,..,..,65.15694,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,67.21637,65.69337,69.92525,70.00486,71.22837,72.3661,72.73301,74.02145,75.87084,75.97896,74.54348,74.42349,74.5897,74.31273,73.20228,74.18376,73.45255,73.71085,73.43472,73.55827,74.08685,75.60834,87.96228,90.83434,93.25133,96.21073,99.27038,107.84369,112.66644,112.46801,112.41491,112.36465,111.43046,96.11281,95.43044,94.553,93.09997,92.42943,91.69247,92.36851,91.23962,90.58459,104.06473,105.05422,107.95219,110.58984,116.27667,119.79754,..,..,..,..,..
Sweden,SWE,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,66.1981,64.35414,69.04463,69.63135,70.91016,72.15438,72.59403,74.3157,76.29252,76.81466,..,..,..,..,75.89069,..,74.61949,74.79897,74.86696,75.20041,75.94447,77.55221,92.32259,95.24976,98.21255,101.90391,105.72623,116.66313,122.5966,122.6919,122.86147,122.20878,120.87788,101.49443,100.16186,99.27569,97.89302,97.26787,96.73747,97.34464,96.17442,95.76258,113.08088,113.8424,116.57045,118.59183,123.34349,127.47741,..,..,..,..,..
Sweden,SWE,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,68.18524,66.9681,70.7637,70.36061,71.53154,72.56781,72.86536,73.74128,75.46931,75.18288,..,..,..,..,70.63691,..,72.34016,72.67433,72.07118,71.99553,72.31947,73.75761,83.80861,86.62668,88.52341,90.78771,93.12027,99.4436,103.21193,102.73885,102.48125,103.0023,102.44325,90.99244,90.92911,90.06224,88.54379,87.83084,86.89774,87.63943,86.55099,85.67,95.521,96.73457,99.80418,103.03532,109.60402,112.54312,..,..,..,..,..
Switzerland,CHE,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.62653,69.97448,70.25057,70.35762,69.95159,69.24632,68.89598,68.73927,68.34748,68.34563,68.69201,69.37674,70.7783,71.96826,72.9983,75.26132,76.53713,77.76984,79.16987,..,82.71331,83.87611,84.74368,85.11198,84.8225,85.39719,85.65769,85.38522,85.54183,85.29609,85.20447,85.40368,86.34299,86.91148,87.07871,87.78365,88.23862,89.06127,89.68307,90.43726,91.25347,..,..,..,..,..
Switzerland,CHE,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.73086,65.37837,65.81697,65.99346,65.73552,65.2391,64.88999,64.49341,64.08962,64.1275,64.42123,65.30281,66.77549,68.04014,69.10211,70.7985,72.29284,73.64055,75.19804,..,79.53725,80.99881,82.33901,83.01806,82.86434,83.53035,83.77825,83.70222,84.00514,83.95945,84.07132,84.47453,85.51584,86.19731,86.46012,87.45399,87.92079,88.73647,89.14571,89.8472,90.59884,..,..,..,..,..
Switzerland,CHE,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.42755,74.46412,74.56546,74.59,74.02811,73.11115,72.75195,72.81986,72.43428,72.39634,72.79499,73.2914,74.62493,75.74306,76.74943,79.56356,80.63073,81.75088,82.9941,..,85.7686,86.63945,87.04746,87.11179,86.69554,87.18592,87.46106,87.00125,87.01698,86.57853,86.29081,86.29347,87.13399,87.5932,87.66875,88.09797,88.54166,89.37109,90.19603,91.00097,91.87938,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,48.89458,51.6516,54.41915,55.65795,56.3792,57.68956,58.52981,59.23822,60.07412,60.22174,61.04003,61.97138,62.84542,64.75702,66.31442,67.60822,68.90639,68.44617,67.89616,66.60651,66.06344,65.27402,64.25364,63.14862,61.96961,..,..,..,..,..,..,62.6159,64.70435,66.7941,69.15575,69.77309,70.13829,70.52224,70.08002,71.41334,73.79923,78.53699,55.11132,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,32.76359,35.53567,38.37351,40.0504,41.14209,42.80627,44.09433,45.35437,46.74417,48.55976,49.94341,51.82714,53.1548,55.63304,57.80302,59.77971,61.53965,61.38927,61.08067,60.49349,60.22469,59.94611,59.65025,58.79148,57.93214,..,..,..,..,..,..,60.29544,62.83231,64.97,67.61994,68.52282,69.06554,69.64816,69.35461,70.31589,73.13029,77.77326,54.59658,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,64.70443,67.49372,70.22084,71.03621,71.38691,72.33312,72.71332,72.85898,73.13225,71.62736,71.87287,71.86149,72.27894,73.6243,74.57309,75.19347,76.03516,75.2671,74.47666,72.5028,71.68975,70.4041,68.68256,67.33763,65.84945,..,..,..,..,..,..,64.83428,66.48605,68.52177,70.60543,70.95214,71.15064,71.34931,70.76869,72.45783,74.43656,79.26466,55.60142,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.60426,77.19639,71.93161,68.13526,68.29696,..,..,..,66.70356,66.65028,66.80929,67.89436,69.35379,69.35075,69.09423,69.09951,69.24643,69.81104,69.47848,69.58354,69.42141,70.17535,70.92855,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.61289,61.22338,60.60245,61.82152,63.23409,63.31579,63.06697,62.82023,63.21823,64.41568,64.46792,64.20164,64.17512,65.38073,66.41384,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.6892,71.96488,72.88487,73.83314,75.33289,75.24093,74.96894,75.20893,75.10406,75.04671,74.3334,74.78911,74.48481,74.78331,75.25096,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,16.82209,17.53079,18.66746,19.95977,21.64459,26.2728,31.05012,34.90052,44.19664,45.82717,..,..,45.30401,44.45253,42.23953,37.35678,36.15254,35.17676,..,34.30691,..,34.88752,34.59283,34.64489,34.0532,33.77343,33.34935,33.59116,..,..,..,..,..,..,..,..,..,..,..,..,57.85729,..,..,..,..,52.74515,..,51.60295,..,57.38098,..,..,..,..
Tanzania,TZA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,13.10107,13.66339,14.59108,15.85038,17.50485,21.92486,26.76198,30.84537,40.28157,42.51976,..,..,43.75871,43.60158,..,37.17614,36.12023,34.99168,..,..,..,34.41276,33.96025,34.04491,33.60022,33.36157,33.00765,33.25688,..,..,..,..,..,..,..,..,..,..,..,..,57.11926,..,..,..,..,52.96796,..,52.1416,..,58.03433,..,..,..,..
Tanzania,TZA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,20.53008,21.38051,22.72046,24.03953,25.74757,30.57541,35.28964,38.90731,48.06397,49.09402,..,..,46.82998,45.29262,..,37.53503,36.18442,35.35934,..,..,..,35.35588,35.21698,35.23704,34.50041,34.18013,33.68697,33.92158,..,..,..,..,..,..,..,..,..,..,..,..,58.58701,..,..,..,..,52.52549,..,51.07261,..,56.73805,..,..,..,..
Thailand,THA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,46.52826,47.41155,47.85048,48.33817,48.26236,48.22981,48.39939,48.36719,49.30108,51.14628,50.86197,53.55684,..,53.35569,52.62728,51.47651,..,48.98939,..,49.0746,..,..,53.07344,..,55.31681,56.40428,58.56959,61.6331,..,..,67.66737,69.09463,..,71.68743,74.42223,74.60534,77.59107,77.26587,77.53257,77.62479,79.02436,78.07065,77.01122,92.54256,..,90.87288,..,..,..,..,..,..,..
Thailand,THA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.36714,45.82937,45.95099,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.81241,..,..,..,..,..,..,..,67.81613,69.3679,..,73.17978,75.29788,75.46909,79.75773,79.21356,79.74049,80.24049,81.77395,80.98308,80.42634,96.19986,..,93.40825,..,..,..,..,..,..,..
Thailand,THA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.04618,50.92424,50.73726,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.32667,..,..,..,..,..,..,..,67.52393,68.83064,..,70.24265,73.57422,73.76885,75.49327,75.38091,75.39723,75.09762,76.37155,75.26636,73.7297,89.03567,..,88.45214,..,..,..,..,..,..,..
Timor-Leste,TLS,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.99222,..,..,..,..,..,..,75.98502,77.0059,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.17516,74.75587,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.71762,79.19461,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,29.7712,32.82479,35.93706,37.96744,40.03843,44.20324,48.1457,50.99871,54.81983,56.99894,..,54.73761,51.08695,44.8585,..,..,43.59109,44.39232,45.28486,46.73587,48.33276,47.567,..,46.03022,51.42035,54.22694,..,..,..,57.43061,..,..,61.11277,61.35249,62.01292,64.53233,61.24343,..,..,..,72.59414,..,..,..,..,..,75.89422,..,..,..,..,..,..
Togo,TGO,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,20.23087,22.42362,24.13649,25.73313,29.06067,32.10599,34.81456,38.25806,40.22961,..,39.60425,37.19092,32.42732,..,..,30.93297,31.65127,..,34.03434,35.51016,35.11714,..,34.07149,38.59608,41.05085,..,..,..,46.48913,..,..,50.81905,51.54192,52.41539,54.89515,51.93139,..,..,..,..,..,..,..,..,..,69.90025,..,..,..,..,..,..
Togo,TGO,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,45.49708,49.53519,51.88548,54.43482,59.44485,64.29844,67.30316,71.50946,73.90123,..,69.99849,65.10178,57.39689,..,..,56.37506,57.26475,..,59.5745,61.29766,60.17147,..,58.15863,64.42604,67.57824,..,..,..,68.45127,..,..,71.44816,71.19546,71.63499,74.18669,70.56474,..,..,..,..,..,..,..,..,..,81.85534,..,..,..,..,..,..
Tokelau,TKL,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,113.42593,114.24149,..,..,..,136.41882,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.87097,78,82.24956,78.27715,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.377,121.54341,..,..,..,140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.33333,82.22997,86.71587,80.39216,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.53731,107.46269,..,..,..,133.13953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.4375,74.12141,78.18792,76.34409,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,79.57069,..,..,..,..,..,..,..,81.36875,..,..,86.76356,..,..,81.11275,76.7418,..,..,..,..,..,..,..,..,..,..,..,..,..,81.39482,79.8463,80.0979,82.30791,88.14877,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,79.07703,..,..,..,..,..,..,..,81.30769,..,..,84.85965,..,..,82.2791,78.68797,..,..,..,..,..,..,..,..,..,..,..,..,..,83.27265,..,..,83.80378,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,80.02959,..,..,..,..,..,..,..,81.42562,..,..,88.54207,..,..,80.02894,74.93831,..,..,..,..,..,..,..,..,..,..,..,..,..,79.7098,..,..,80.93809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,68.04938,67.27765,65.45194,..,..,..,64.7053,..,..,..,61.82345,63.02925,63.50912,63.32486,64.32389,65.31252,68.27389,69.94418,69.83446,..,68.75509,68.38508,68.60358,..,..,..,..,..,..,..,..,..,..,67.29902,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,67.72218,66.81205,65.21467,..,..,..,64.3127,..,..,..,..,62.90268,64.01484,63.36208,64.34817,..,68.23239,..,69.78787,..,68.91673,68.29095,68.62011,..,..,..,..,..,..,..,..,..,..,68.58618,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,68.37507,67.73996,65.68734,..,..,..,65.09504,..,..,..,..,63.15429,63.01026,63.2882,64.30001,..,68.31457,..,69.87998,..,68.59745,68.47685,68.58746,..,..,..,..,..,..,..,..,..,..,66.04074,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,53.49739,52.2591,48.17293,46.04028,46.26301,46.60532,47.666,48.68294,49.07233,49.85051,50.07153,51.82341,54.53874,56.19576,57.8086,59.58849,59.72399,60.1702,60.76239,61.92624,62.51219,63.00314,64.09618,66.46262,67.59119,68.42203,68.25584,71.0037,72.83222,73.88423,74.76759,74.98214,75.02523,76.5358,77.57102,77.58228,77.65946,77.79932,77.40513,77.78487,78.52013,..,79.93171,80.10161,81.14007,82.74107,..,..,..,..,..,..,..
Tunisia,TUN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,39.85655,38.8219,35.95406,34.36648,34.9276,35.9049,37.09716,38.30289,39.24976,40.25203,41.05788,43.2738,46.1184,48.32152,50.40019,52.3992,52.88119,53.48786,54.44788,55.91665,57.01214,58.16834,59.82584,62.83726,64.4538,65.8081,66.08208,..,71.73022,73.64199,74.84275,75.22073,76.22827,..,79.59887,80.29463,..,81.0868,81.00182,81.59055,82.31659,..,..,..,..,87.54574,..,..,..,..,..,..,..
Tunisia,TUN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,66.89515,65.42335,60.10208,57.39582,57.25478,56.95811,57.8872,58.72017,58.56939,59.12906,58.78309,60.08818,62.67789,63.80425,64.96241,66.52459,66.33833,66.64078,66.88345,67.7508,67.83349,67.6689,68.20233,69.93633,70.58944,70.9158,70.33198,..,73.88767,74.11643,74.6955,74.75349,73.87404,..,75.64135,75.01146,..,74.69224,74.01422,74.20662,74.95984,..,..,..,..,78.23794,..,..,..,..,..,..,..
Turkiye,TUR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,50.68415,51.02377,51.38099,51.15106,..,52.72979,53.13041,52.68815,52.5285,..,51.18888,52.03149,52.73348,55.60245,..,57.33976,57.74251,58.93117,58.83967,59.39533,59.93325,60.45007,61.06125,61.58061,62.24098,..,62.6654,..,67.15942,..,72.63082,74.7948,75.54283,74.55118,74.17796,76.77491,78.44027,78.17179,76.44723,81.37468,84.33225,84.79526,96.11613,99.15705,100.73674,102.55886,104.00063,104.78033,..,..,..,..,..
Turkiye,TUR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,38.98309,39.60256,40.44332,40.80426,..,42.08047,42.50416,42.33753,42.71877,..,..,43.87772,..,47.92196,..,49.37577,49.72477,50.83131,50.6726,51.24205,51.72678,52.31058,52.83956,53.79387,54.26174,..,54.3786,..,58.75709,..,64.59112,66.63968,67.49953,67.64074,68.68883,71.43516,73.37296,73.92923,72.9075,77.85517,80.99787,81.95951,93.4533,96.6066,98.1143,99.8136,100.59395,102.24137,..,..,..,..,..
Turkiye,TUR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,62.66499,62.74908,62.61676,61.76812,..,63.59458,63.91911,63.15665,62.42004,..,..,60.20557,..,63.28248,..,65.28323,65.73227,66.99376,66.9595,67.49236,68.07443,68.51826,69.20318,69.2831,70.12294,..,70.82735,..,75.41602,..,80.51388,82.78194,83.40995,81.30056,79.53149,81.97559,83.36965,82.29412,79.88614,84.78976,87.56335,87.54098,98.69237,101.62243,103.2689,105.2059,107.28014,107.21985,..,..,..,..,..
Turkmenistan,TKM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.14512,..,..,..,..
Turkmenistan,TKM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.64594,..,..,..,..
Turkmenistan,TKM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.60915,..,..,..,..
Turks and Caicos Islands,TCA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.96341,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.44921,..,..,..,..,..,..,..,62.87392,..,..,65.37172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.26044,..,..,..,..,..,..,..,59.91808,..,..,66.35569,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.70968,..,..,..,..,..,..,..,65.57816,..,..,64.46592,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
